t_id,r_id,ratersex,rater_formidability,rater_grip_strength,rater_height,rater_weight,rater_age,strength_rating,target_strength_ave,t_height,t_measured_strength,t_age,t_weight
157,32,1,3.333333333,77.6,5.07,171,23,1,3.459016393,70,1.330545056,19,164.6
157,33,0,3.222222222,85.2,5.07,135,19,4,3.459016393,70,1.330545056,19,164.6
157,34,1,1.888888889,57.3,5.03,136,18,5,3.459016393,70,1.330545056,19,164.6
157,35,0,4,98.4,5.1,175,22,3,3.459016393,70,1.330545056,19,164.6
157,36,0,2.666666667,108.7,6.02,220,18,4,3.459016393,70,1.330545056,19,164.6
157,37,0,2.888888889,104,6,164,30,3,3.459016393,70,1.330545056,19,164.6
157,38,0,3.333333333,87.4,5.08,155,18,2,3.459016393,70,1.330545056,19,164.6
157,39,0,2.888888889,112.5,5.08,285,23,4,3.459016393,70,1.330545056,19,164.6
157,40,0,2.555555556,85.4,6,180,25,2,3.459016393,70,1.330545056,19,164.6
157,41,0,1.222222222,90,5.11,165,20,2,3.459016393,70,1.330545056,19,164.6
157,42,0,1.333333333,104,5.06,185,19,2,3.459016393,70,1.330545056,19,164.6
157,43,0,1.333333333,3.1,6,160,22,3,3.459016393,70,1.330545056,19,164.6
157,44,0,2.555555556,77.4,5.08,130,20,4,3.459016393,70,1.330545056,19,164.6
157,45,0,2.888888889,84.6,5.1,195,18,4,3.459016393,70,1.330545056,19,164.6
157,46,0,2.444444444,61.2,5.07,118,21,5,3.459016393,70,1.330545056,19,164.6
157,47,0,4,84.5,5.09,150,21,2,3.459016393,70,1.330545056,19,164.6
157,48,0,2.777777778,88.8,5.09,175,23,4,3.459016393,70,1.330545056,19,164.6
157,49,1,2,63.9,5.06,160,19,3,3.459016393,70,1.330545056,19,164.6
157,50,0,3.111111111,83.4,5.1,192,19,3,3.459016393,70,1.330545056,19,164.6
157,51,0,2.222222222,81.1,5.1,142,19,3,3.459016393,70,1.330545056,19,164.6
157,52,0,2.111111111,98.4,5.11,165,21,3,3.459016393,70,1.330545056,19,164.6
157,53,0,2.777777778,90.7,6.01,160,18,2,3.459016393,70,1.330545056,19,164.6
157,54,0,2.777777778,95.4,5.09,260,18,4,3.459016393,70,1.330545056,19,164.6
157,55,1,2.888888889,71.3,5.03,150,18,5,3.459016393,70,1.330545056,19,164.6
157,56,0,2.666666667,85.3,6,183,19,3,3.459016393,70,1.330545056,19,164.6
157,57,0,3,113.1,6.02,205,19,2,3.459016393,70,1.330545056,19,164.6
157,58,0,2.888888889,136.4,6.01,202,19,3,3.459016393,70,1.330545056,19,164.6
157,59,0,3,89.3,6,193,19,3,3.459016393,70,1.330545056,19,164.6
157,60,0,2.555555556,66.8,5.06,137,18,4,3.459016393,70,1.330545056,19,164.6
157,61,0,3.111111111,110.1,5.9,175,19,4,3.459016393,70,1.330545056,19,164.6
157,62,1,3.222222222,96.7,5.07,250,20,5,3.459016393,70,1.330545056,19,164.6
157,64,1,2.333333333,63.2,5.02,120,19,2,3.459016393,70,1.330545056,19,164.6
157,65,0,3,89,5.11,214,18,4,3.459016393,70,1.330545056,19,164.6
157,66,1,2.444444444,67.3,5.05,155,19,2,3.459016393,70,1.330545056,19,164.6
157,67,1,2,54.6,5.08,135,19,5,3.459016393,70,1.330545056,19,164.6
157,68,0,2.222222222,58.5,5.02,145,18,2,3.459016393,70,1.330545056,19,164.6
157,69,0,3.111111111,92.8,5.1,158,21,4,3.459016393,70,1.330545056,19,164.6
157,70,1,2.444444444,51,5.08,130,18,2,3.459016393,70,1.330545056,19,164.6
157,71,1,2.111111111,48.5,5.07,140,18,3,3.459016393,70,1.330545056,19,164.6
157,72,1,3.111111111,77,5.01,115,20,3,3.459016393,70,1.330545056,19,164.6
157,73,1,2.888888889,65.4,5.04,127,21,3,3.459016393,70,1.330545056,19,164.6
157,74,0,3,75.7,5.07,135,20,4,3.459016393,70,1.330545056,19,164.6
157,75,1,2.444444444,72.1,5,130,18,4,3.459016393,70,1.330545056,19,164.6
157,76,1,2.666666667,53.4,5.01,170,18,3,3.459016393,70,1.330545056,19,164.6
157,77,1,2.444444444,49.1,5.04,128,19,4,3.459016393,70,1.330545056,19,164.6
157,78,1,3,64.7,5,110,19,3,3.459016393,70,1.330545056,19,164.6
157,79,1,2.666666667,52.9,5,104,18,2,3.459016393,70,1.330545056,19,164.6
157,80,0,3.444444444,96.2,5.09,160,18,3,3.459016393,70,1.330545056,19,164.6
157,81,1,2.111111111,58.4,5.05,150,22,3,3.459016393,70,1.330545056,19,164.6
157,82,0,2.888888889,103.8,6.01,155,18,4,3.459016393,70,1.330545056,19,164.6
157,83,1,3.222222222,72,5.06,140,21,3,3.459016393,70,1.330545056,19,164.6
157,84,0,1.333333333,79.2,5.1,120,19,4,3.459016393,70,1.330545056,19,164.6
157,85,1,2.444444444,55,5.02,155,18,2,3.459016393,70,1.330545056,19,164.6
157,86,1,3.222222222,70.8,5.01,205,23,4,3.459016393,70,1.330545056,19,164.6
157,87,1,1.666666667,58.9,5.04,110,21,3,3.459016393,70,1.330545056,19,164.6
157,88,0,1.777777778,57.8,5.09,135,20,4,3.459016393,70,1.330545056,19,164.6
157,89,0,3.777777778,149.8,6.04,270,23,3,3.459016393,70,1.330545056,19,164.6
157,90,1,2.666666667,62.8,5.04,130,21,5,3.459016393,70,1.330545056,19,164.6
157,91,0,3.666666667,103.6,5.07,155,19,3,3.459016393,70,1.330545056,19,164.6
157,92,1,2,51,5.01,125,18,2,3.459016393,70,1.330545056,19,164.6
157,93,1,2.777777778,52.8,5.06,165,18,3,3.459016393,70,1.330545056,19,164.6
157,94,1,2.888888889,51.5,5.05,140,21,3,3.459016393,70,1.330545056,19,164.6
157,95,1,1.777777778,46,5.03,118,18,3,3.459016393,70,1.330545056,19,164.6
157,96,1,3,48.6,5.02,110,20,4,3.459016393,70,1.330545056,19,164.6
157,97,1,2.555555556,77.35,5.1,185,23,4,3.459016393,70,1.330545056,19,164.6
157,98,1,1.444444444,63.1,5.03,140,18,3,3.459016393,70,1.330545056,19,164.6
157,99,1,2,61.8,5.02,130,22,3,3.459016393,70,1.330545056,19,164.6
157,100,1,2.222222222,53.8,5,102,19,2,3.459016393,70,1.330545056,19,164.6
157,101,1,3.555555556,66.5,5.02,115,51,3,3.459016393,70,1.330545056,19,164.6
157,102,1,3,60.1,5.05,117,17,3,3.459016393,70,1.330545056,19,164.6
157,103,1,3.444444444,83.7,5.07,175,19,5,3.459016393,70,1.330545056,19,164.6
157,104,1,2.555555556,69.8,5.06,160,18,4,3.459016393,70,1.330545056,19,164.6
157,105,1,2.333333333,60.6,5.04,120,19,4,3.459016393,70,1.330545056,19,164.6
157,106,1,2.333333333,86.1,5.04,163,20,5,3.459016393,70,1.330545056,19,164.6
157,107,1,2.777777778,70.6,5.05,135,19,2,3.459016393,70,1.330545056,19,164.6
157,108,1,2.111111111,54.3,5.03,125,18,4,3.459016393,70,1.330545056,19,164.6
157,109,1,3,63.3,5.02,121,18,2,3.459016393,70,1.330545056,19,164.6
157,110,1,2.333333333,47.5,5.01,120,19,4,3.459016393,70,1.330545056,19,164.6
157,111,0,3.333333333,101,5.11,180,22,2,3.459016393,70,1.330545056,19,164.6
157,112,0,3.333333333,97.9,5.09,192,34,3,3.459016393,70,1.330545056,19,164.6
157,113,0,2.444444444,98.4,5.1,130,18,4,3.459016393,70,1.330545056,19,164.6
157,114,0,1.888888889,73.8,5.09,145,20,4,3.459016393,70,1.330545056,19,164.6
157,115,0,2.555555556,90.7,5.1,140,18,3,3.459016393,70,1.330545056,19,164.6
157,116,0,3,119.8,6.01,245,19,4,3.459016393,70,1.330545056,19,164.6
157,117,0,2.888888889,83,5.06,155,18,2,3.459016393,70,1.330545056,19,164.6
157,118,0,3.444444444,108.7,5.11,210,19,4,3.459016393,70,1.330545056,19,164.6
157,119,0,3.666666667,88.6,5.09,170,18,2,3.459016393,70,1.330545056,19,164.6
157,120,0,2.777777778,110.8,5.06,134,19,3,3.459016393,70,1.330545056,19,164.6
157,121,0,2.666666667,95.4,5.1,144,19,5,3.459016393,70,1.330545056,19,164.6
157,122,0,2.777777778,39.1,5.08,135,18,3,3.459016393,70,1.330545056,19,164.6
157,123,0,2.111111111,32.6,5.11,145,18,4,3.459016393,70,1.330545056,19,164.6
157,124,0,3.444444444,107.1,6,240,20,4,3.459016393,70,1.330545056,19,164.6
157,125,0,3.444444444,86.4,5.05,200,20,4,3.459016393,70,1.330545056,19,164.6
157,126,0,2.555555556,80.8,5.1,155,22,4,3.459016393,70,1.330545056,19,164.6
157,127,0,3.333333333,114.3,6.01,160,18,3,3.459016393,70,1.330545056,19,164.6
157,128,0,2.777777778,114.6,5.08,160,21,3,3.459016393,70,1.330545056,19,164.6
157,129,0,2,79.3,5.11,167,19,4,3.459016393,70,1.330545056,19,164.6
157,130,0,2.333333333,71.9,5.09,120,18,4,3.459016393,70,1.330545056,19,164.6
157,131,0,3.333333333,148.7,5.11,223,38,2,3.459016393,70,1.330545056,19,164.6
157,132,0,3.333333333,91.3,5.11,185,22,3,3.459016393,70,1.330545056,19,164.6
157,133,0,2.666666667,51.1,5.06,161,18,3,3.459016393,70,1.330545056,19,164.6
157,135,0,2.777777778,95.2,5.11,190,19,4,3.459016393,70,1.330545056,19,164.6
157,136,0,3,91.1,5.05,173,18,3,3.459016393,70,1.330545056,19,164.6
157,137,0,2.888888889,88.4,6.01,245,18,2,3.459016393,70,1.330545056,19,164.6
157,138,0,2.111111111,82,5.06,135,20,4,3.459016393,70,1.330545056,19,164.6
157,139,0,3.444444444,95.1,5.08,160,20,4,3.459016393,70,1.330545056,19,164.6
157,140,0,2.888888889,86.4,5.1,145,18,5,3.459016393,70,1.330545056,19,164.6
157,141,0,1.555555556,79.4,5.08,150,19,3,3.459016393,70,1.330545056,19,164.6
157,142,1,2,60.7,5.02,130,18,4,3.459016393,70,1.330545056,19,164.6
157,143,1,2.333333333,68,5.05,195,18,5,3.459016393,70,1.330545056,19,164.6
157,144,0,3,97.1,5.08,210,20,4,3.459016393,70,1.330545056,19,164.6
157,145,1,2.333333333,64.4,5.07,160,18,4,3.459016393,70,1.330545056,19,164.6
157,146,1,2.666666667,61.2,5.07,130,19,5,3.459016393,70,1.330545056,19,164.6
157,147,1,2.888888889,60.5,5,142,19,3,3.459016393,70,1.330545056,19,164.6
157,148,1,2.222222222,57.1,5.02,139,19,2,3.459016393,70,1.330545056,19,164.6
157,149,1,1.555555556,52.4,5,95,18,4,3.459016393,70,1.330545056,19,164.6
157,150,0,2.666666667,88.7,5.1,195,22,4,3.459016393,70,1.330545056,19,164.6
157,151,1,1.555555556,59.5,5.02,107,20,6,3.459016393,70,1.330545056,19,164.6
157,152,0,2,86.9,5.07,156,21,4,3.459016393,70,1.330545056,19,164.6
157,153,1,1.666666667,35,5.03,112,18,4,3.459016393,70,1.330545056,19,164.6
157,154,1,2.444444444,61.9,5.03,163,19,5,3.459016393,70,1.330545056,19,164.6
157,156,0,2.222222222,85,5.07,140,18,4,3.459016393,70,1.330545056,19,164.6
157,157,1,2,54.3,5.01,115,19,2,3.459016393,70,1.330545056,19,164.6
157,158,1,1.666666667,56.7,5.03,130,18,5,3.459016393,70,1.330545056,19,164.6
157,159,1,3.111111111,60.4,5.05,150,20,3,3.459016393,70,1.330545056,19,164.6
157,160,1,3.222222222,72.9,5.06,170,19,3,3.459016393,70,1.330545056,19,164.6
157,161,0,3.111111111,112.2,6.02,250,21,3,3.459016393,70,1.330545056,19,164.6
157,162,1,3.333333333,78.6,5.04,190,18,3,3.459016393,70,1.330545056,19,164.6
157,163,1,2.444444444,58.6,5.04,165,19,4,3.459016393,70,1.330545056,19,164.6
157,164,1,2.333333333,51.6,5.04,146,18,4,3.459016393,70,1.330545056,19,164.6
157,165,0,2.333333333,88.8,5.11,145,21,4,3.459016393,70,1.330545056,19,164.6
157,166,1,2.555555556,47.4,5.03,115,18,3,3.459016393,70,1.330545056,19,164.6
157,167,1,1.888888889,43.1,5.03,125,18,4,3.459016393,70,1.330545056,19,164.6
157,168,1,3.555555556,72.5,5.03,135,18,3,3.459016393,70,1.330545056,19,164.6
157,169,1,1.888888889,54.3,5.03,125,19,5,3.459016393,70,1.330545056,19,164.6
157,170,0,2.888888889,105.4,6.02,200,23,2,3.459016393,70,1.330545056,19,164.6
157,171,1,1.555555556,63.4,5.05,125,30,5,3.459016393,70,1.330545056,19,164.6
157,172,0,3.444444444,82.3,5.11,172,20,4,3.459016393,70,1.330545056,19,164.6
157,173,0,1.777777778,118.2,5.11,133,20,5,3.459016393,70,1.330545056,19,164.6
157,174,0,2.777777778,63.5,5.1,181,25,4,3.459016393,70,1.330545056,19,164.6
157,175,0,2.111111111,83.3,6.02,150,18,3,3.459016393,70,1.330545056,19,164.6
157,176,0,3.222222222,152.2,6,275,30,3,3.459016393,70,1.330545056,19,164.6
157,177,0,3.111111111,107.6,5.08,185,23,2,3.459016393,70,1.330545056,19,164.6
157,178,0,3,74.6,5.06,174,21,3,3.459016393,70,1.330545056,19,164.6
157,179,0,1.888888889,73,5.07,100,18,5,3.459016393,70,1.330545056,19,164.6
157,180,0,1.888888889,100.8,5.11,182,20,3,3.459016393,70,1.330545056,19,164.6
157,181,0,2.777777778,109.8,5.08,135,22,4,3.459016393,70,1.330545056,19,164.6
157,182,0,2.555555556,100.7,6.02,160,20,3,3.459016393,70,1.330545056,19,164.6
157,183,0,2.666666667,97.4,5.07,150,25,2,3.459016393,70,1.330545056,19,164.6
157,184,0,2.666666667,75.4,5.08,157,20,3,3.459016393,70,1.330545056,19,164.6
157,185,0,3.111111111,81.1,5.1,250,18,4,3.459016393,70,1.330545056,19,164.6
157,186,0,3.222222222,117.2,5.1,235,22,4,3.459016393,70,1.330545056,19,164.6
157,187,0,3,91.9,5.07,145,18,5,3.459016393,70,1.330545056,19,164.6
162,3,0,2.777777778,81.9,5.09,138,18,2,3.120218579,73,0.599724803,19,164
162,4,1,2.222222222,57.6,5.02,109,18,3,3.120218579,73,0.599724803,19,164
162,5,1,2.888888889,69,5.03,180,32,3,3.120218579,73,0.599724803,19,164
162,6,1,3,74.6,5.02,153,18,4,3.120218579,73,0.599724803,19,164
162,7,0,1.777777778,70,5.11,150,18,3,3.120218579,73,0.599724803,19,164
162,8,1,1.666666667,53.3,5.02,110,18,3,3.120218579,73,0.599724803,19,164
162,9,1,2.111111111,51.6,5.08,150,18,4,3.120218579,73,0.599724803,19,164
162,10,1,2.111111111,65.6,5.04,130,18,4,3.120218579,73,0.599724803,19,164
162,11,1,2.777777778,66.1,5.08,150,18,6,3.120218579,73,0.599724803,19,164
162,12,1,1.777777778,57.6,5.04,120,18,4,3.120218579,73,0.599724803,19,164
162,13,1,1.555555556,37.4,5.07,145,18,5,3.120218579,73,0.599724803,19,164
162,14,1,3,57.4,5.03,99.29,21,3,3.120218579,73,0.599724803,19,164
162,15,1,3,67.6,5,120,21,1,3.120218579,73,0.599724803,19,164
162,16,1,3.333333333,65,5.03,170,18,2,3.120218579,73,0.599724803,19,164
162,17,1,3.111111111,73.1,5.07,175,18,3,3.120218579,73,0.599724803,19,164
162,18,1,2.333333333,38.4,5.05,115,19,3,3.120218579,73,0.599724803,19,164
162,19,1,2.333333333,60.3,5,107,18,3,3.120218579,73,0.599724803,19,164
162,20,1,2.333333333,63.6,5.02,121,20,5,3.120218579,73,0.599724803,19,164
162,21,1,1.777777778,49.8,5.03,155,18,4,3.120218579,73,0.599724803,19,164
162,22,1,2.333333333,44.7,5.05,155,18,4,3.120218579,73,0.599724803,19,164
162,23,1,2.222222222,54.3,5.01,110,18,3,3.120218579,73,0.599724803,19,164
162,24,0,3.333333333,71.3,5.07,150,18,1,3.120218579,73,0.599724803,19,164
162,25,1,3.666666667,70.7,5.05,148,20,1,3.120218579,73,0.599724803,19,164
162,26,0,3.333333333,132.5,6.02,205,19,2,3.120218579,73,0.599724803,19,164
162,27,1,3,87.3,5.02,170,18,3,3.120218579,73,0.599724803,19,164
162,28,0,2,96.5,5.1,169,18,5,3.120218579,73,0.599724803,19,164
162,29,1,1.777777778,50.2,5,100,19,4,3.120218579,73,0.599724803,19,164
162,30,1,3.888888889,86.3,5.08,230,22,5,3.120218579,73,0.599724803,19,164
162,31,1,2.444444444,44.4,5.4,114,18,3,3.120218579,73,0.599724803,19,164
162,32,1,3.333333333,77.6,5.07,171,23,1,3.120218579,73,0.599724803,19,164
162,33,0,3.222222222,85.2,5.07,135,19,3,3.120218579,73,0.599724803,19,164
162,34,1,1.888888889,57.3,5.03,136,18,5,3.120218579,73,0.599724803,19,164
162,35,0,4,98.4,5.1,175,22,3,3.120218579,73,0.599724803,19,164
162,36,0,2.666666667,108.7,6.02,220,18,4,3.120218579,73,0.599724803,19,164
162,37,0,2.888888889,104,6,164,30,4,3.120218579,73,0.599724803,19,164
162,38,0,3.333333333,87.4,5.08,155,18,2,3.120218579,73,0.599724803,19,164
162,39,0,2.888888889,112.5,5.08,285,23,4,3.120218579,73,0.599724803,19,164
162,40,0,2.555555556,85.4,6,180,25,3,3.120218579,73,0.599724803,19,164
162,41,0,1.222222222,90,5.11,165,20,1,3.120218579,73,0.599724803,19,164
162,42,0,1.333333333,104,5.06,185,19,1,3.120218579,73,0.599724803,19,164
162,43,0,1.333333333,3.1,6,160,22,3,3.120218579,73,0.599724803,19,164
162,44,0,2.555555556,77.4,5.08,130,20,3,3.120218579,73,0.599724803,19,164
162,45,0,2.888888889,84.6,5.1,195,18,3,3.120218579,73,0.599724803,19,164
162,46,0,2.444444444,61.2,5.07,118,21,5,3.120218579,73,0.599724803,19,164
162,47,0,4,84.5,5.09,150,21,1,3.120218579,73,0.599724803,19,164
162,48,0,2.777777778,88.8,5.09,175,23,3,3.120218579,73,0.599724803,19,164
162,49,1,2,63.9,5.06,160,19,3,3.120218579,73,0.599724803,19,164
162,50,0,3.111111111,83.4,5.1,192,19,3,3.120218579,73,0.599724803,19,164
162,51,0,2.222222222,81.1,5.1,142,19,3,3.120218579,73,0.599724803,19,164
162,52,0,2.111111111,98.4,5.11,165,21,3,3.120218579,73,0.599724803,19,164
162,53,0,2.777777778,90.7,6.01,160,18,3,3.120218579,73,0.599724803,19,164
162,54,0,2.777777778,95.4,5.09,260,18,3,3.120218579,73,0.599724803,19,164
162,55,1,2.888888889,71.3,5.03,150,18,1,3.120218579,73,0.599724803,19,164
162,56,0,2.666666667,85.3,6,183,19,1,3.120218579,73,0.599724803,19,164
162,57,0,3,113.1,6.02,205,19,1,3.120218579,73,0.599724803,19,164
162,58,0,2.888888889,136.4,6.01,202,19,2,3.120218579,73,0.599724803,19,164
162,59,0,3,89.3,6,193,19,3,3.120218579,73,0.599724803,19,164
162,60,0,2.555555556,66.8,5.06,137,18,4,3.120218579,73,0.599724803,19,164
162,61,0,3.111111111,110.1,5.9,175,19,4,3.120218579,73,0.599724803,19,164
162,62,1,3.222222222,96.7,5.07,250,20,4,3.120218579,73,0.599724803,19,164
162,64,1,2.333333333,63.2,5.02,120,19,1,3.120218579,73,0.599724803,19,164
162,65,0,3,89,5.11,214,18,4,3.120218579,73,0.599724803,19,164
162,66,1,2.444444444,67.3,5.05,155,19,2,3.120218579,73,0.599724803,19,164
162,67,1,2,54.6,5.08,135,19,4,3.120218579,73,0.599724803,19,164
162,68,0,2.222222222,58.5,5.02,145,18,1,3.120218579,73,0.599724803,19,164
162,69,0,3.111111111,92.8,5.1,158,21,3,3.120218579,73,0.599724803,19,164
162,70,1,2.444444444,51,5.08,130,18,2,3.120218579,73,0.599724803,19,164
162,71,1,2.111111111,48.5,5.07,140,18,2,3.120218579,73,0.599724803,19,164
162,72,1,3.111111111,77,5.01,115,20,3,3.120218579,73,0.599724803,19,164
162,73,1,2.888888889,65.4,5.04,127,21,3,3.120218579,73,0.599724803,19,164
162,74,0,3,75.7,5.07,135,20,4,3.120218579,73,0.599724803,19,164
162,75,1,2.444444444,72.1,5,130,18,3,3.120218579,73,0.599724803,19,164
162,76,1,2.666666667,53.4,5.01,170,18,3,3.120218579,73,0.599724803,19,164
162,77,1,2.444444444,49.1,5.04,128,19,4,3.120218579,73,0.599724803,19,164
162,78,1,3,64.7,5,110,19,2,3.120218579,73,0.599724803,19,164
162,79,1,2.666666667,52.9,5,104,18,2,3.120218579,73,0.599724803,19,164
162,80,0,3.444444444,96.2,5.09,160,18,2,3.120218579,73,0.599724803,19,164
162,81,1,2.111111111,58.4,5.05,150,22,2,3.120218579,73,0.599724803,19,164
162,82,0,2.888888889,103.8,6.01,155,18,2,3.120218579,73,0.599724803,19,164
162,83,1,3.222222222,72,5.06,140,21,2,3.120218579,73,0.599724803,19,164
162,84,0,1.333333333,79.2,5.1,120,19,4,3.120218579,73,0.599724803,19,164
162,85,1,2.444444444,55,5.02,155,18,1,3.120218579,73,0.599724803,19,164
162,86,1,3.222222222,70.8,5.01,205,23,4,3.120218579,73,0.599724803,19,164
162,87,1,1.666666667,58.9,5.04,110,21,4,3.120218579,73,0.599724803,19,164
162,88,0,1.777777778,57.8,5.09,135,20,4,3.120218579,73,0.599724803,19,164
162,89,0,3.777777778,149.8,6.04,270,23,3,3.120218579,73,0.599724803,19,164
162,90,1,2.666666667,62.8,5.04,130,21,4,3.120218579,73,0.599724803,19,164
162,91,0,3.666666667,103.6,5.07,155,19,4,3.120218579,73,0.599724803,19,164
162,92,1,2,51,5.01,125,18,2,3.120218579,73,0.599724803,19,164
162,93,1,2.777777778,52.8,5.06,165,18,3,3.120218579,73,0.599724803,19,164
162,94,1,2.888888889,51.5,5.05,140,21,2,3.120218579,73,0.599724803,19,164
162,95,1,1.777777778,46,5.03,118,18,3,3.120218579,73,0.599724803,19,164
162,96,1,3,48.6,5.02,110,20,2,3.120218579,73,0.599724803,19,164
162,97,1,2.555555556,77.35,5.1,185,23,4,3.120218579,73,0.599724803,19,164
162,98,1,1.444444444,63.1,5.03,140,18,3,3.120218579,73,0.599724803,19,164
162,99,1,2,61.8,5.02,130,22,3,3.120218579,73,0.599724803,19,164
162,100,1,2.222222222,53.8,5,102,19,2,3.120218579,73,0.599724803,19,164
162,101,1,3.555555556,66.5,5.02,115,51,4,3.120218579,73,0.599724803,19,164
162,102,1,3,60.1,5.05,117,17,3,3.120218579,73,0.599724803,19,164
162,103,1,3.444444444,83.7,5.07,175,19,5,3.120218579,73,0.599724803,19,164
162,104,1,2.555555556,69.8,5.06,160,18,5,3.120218579,73,0.599724803,19,164
162,105,1,2.333333333,60.6,5.04,120,19,4,3.120218579,73,0.599724803,19,164
162,106,1,2.333333333,86.1,5.04,163,20,2,3.120218579,73,0.599724803,19,164
162,107,1,2.777777778,70.6,5.05,135,19,2,3.120218579,73,0.599724803,19,164
162,108,1,2.111111111,54.3,5.03,125,18,4,3.120218579,73,0.599724803,19,164
162,109,1,3,63.3,5.02,121,18,2,3.120218579,73,0.599724803,19,164
162,110,1,2.333333333,47.5,5.01,120,19,2,3.120218579,73,0.599724803,19,164
162,111,0,3.333333333,101,5.11,180,22,3,3.120218579,73,0.599724803,19,164
162,112,0,3.333333333,97.9,5.09,192,34,2,3.120218579,73,0.599724803,19,164
162,113,0,2.444444444,98.4,5.1,130,18,4,3.120218579,73,0.599724803,19,164
162,114,0,1.888888889,73.8,5.09,145,20,4,3.120218579,73,0.599724803,19,164
162,115,0,2.555555556,90.7,5.1,140,18,3,3.120218579,73,0.599724803,19,164
162,116,0,3,119.8,6.01,245,19,4,3.120218579,73,0.599724803,19,164
162,117,0,2.888888889,83,5.06,155,18,2,3.120218579,73,0.599724803,19,164
162,118,0,3.444444444,108.7,5.11,210,19,4,3.120218579,73,0.599724803,19,164
162,119,0,3.666666667,88.6,5.09,170,18,3,3.120218579,73,0.599724803,19,164
162,120,0,2.777777778,110.8,5.06,134,19,3,3.120218579,73,0.599724803,19,164
162,121,0,2.666666667,95.4,5.1,144,19,5,3.120218579,73,0.599724803,19,164
162,122,0,2.777777778,39.1,5.08,135,18,3,3.120218579,73,0.599724803,19,164
162,123,0,2.111111111,32.6,5.11,145,18,4,3.120218579,73,0.599724803,19,164
162,124,0,3.444444444,107.1,6,240,20,4,3.120218579,73,0.599724803,19,164
162,125,0,3.444444444,86.4,5.05,200,20,3,3.120218579,73,0.599724803,19,164
162,126,0,2.555555556,80.8,5.1,155,22,4,3.120218579,73,0.599724803,19,164
162,127,0,3.333333333,114.3,6.01,160,18,2,3.120218579,73,0.599724803,19,164
162,128,0,2.777777778,114.6,5.08,160,21,3,3.120218579,73,0.599724803,19,164
162,129,0,2,79.3,5.11,167,19,3,3.120218579,73,0.599724803,19,164
162,130,0,2.333333333,71.9,5.09,120,18,4,3.120218579,73,0.599724803,19,164
162,131,0,3.333333333,148.7,5.11,223,38,3,3.120218579,73,0.599724803,19,164
162,132,0,3.333333333,91.3,5.11,185,22,2,3.120218579,73,0.599724803,19,164
162,133,0,2.666666667,51.1,5.06,161,18,3,3.120218579,73,0.599724803,19,164
162,135,0,2.777777778,95.2,5.11,190,19,3,3.120218579,73,0.599724803,19,164
162,136,0,3,91.1,5.05,173,18,3,3.120218579,73,0.599724803,19,164
162,137,0,2.888888889,88.4,6.01,245,18,1,3.120218579,73,0.599724803,19,164
162,138,0,2.111111111,82,5.06,135,20,4,3.120218579,73,0.599724803,19,164
162,139,0,3.444444444,95.1,5.08,160,20,3,3.120218579,73,0.599724803,19,164
162,140,0,2.888888889,86.4,5.1,145,18,4,3.120218579,73,0.599724803,19,164
162,141,0,1.555555556,79.4,5.08,150,19,3,3.120218579,73,0.599724803,19,164
162,142,1,2,60.7,5.02,130,18,4,3.120218579,73,0.599724803,19,164
162,143,1,2.333333333,68,5.05,195,18,4,3.120218579,73,0.599724803,19,164
162,144,0,3,97.1,5.08,210,20,5,3.120218579,73,0.599724803,19,164
162,145,1,2.333333333,64.4,5.07,160,18,3,3.120218579,73,0.599724803,19,164
162,146,1,2.666666667,61.2,5.07,130,19,5,3.120218579,73,0.599724803,19,164
162,147,1,2.888888889,60.5,5,142,19,2,3.120218579,73,0.599724803,19,164
162,148,1,2.222222222,57.1,5.02,139,19,2,3.120218579,73,0.599724803,19,164
162,149,1,1.555555556,52.4,5,95,18,4,3.120218579,73,0.599724803,19,164
162,150,0,2.666666667,88.7,5.1,195,22,4,3.120218579,73,0.599724803,19,164
162,151,1,1.555555556,59.5,5.02,107,20,5,3.120218579,73,0.599724803,19,164
162,152,0,2,86.9,5.07,156,21,3,3.120218579,73,0.599724803,19,164
162,153,1,1.666666667,35,5.03,112,18,3,3.120218579,73,0.599724803,19,164
162,154,1,2.444444444,61.9,5.03,163,19,6,3.120218579,73,0.599724803,19,164
162,156,0,2.222222222,85,5.07,140,18,3,3.120218579,73,0.599724803,19,164
162,157,1,2,54.3,5.01,115,19,3,3.120218579,73,0.599724803,19,164
162,158,1,1.666666667,56.7,5.03,130,18,5,3.120218579,73,0.599724803,19,164
162,159,1,3.111111111,60.4,5.05,150,20,2,3.120218579,73,0.599724803,19,164
162,160,1,3.222222222,72.9,5.06,170,19,3,3.120218579,73,0.599724803,19,164
162,161,0,3.111111111,112.2,6.02,250,21,3,3.120218579,73,0.599724803,19,164
162,162,1,3.333333333,78.6,5.04,190,18,3,3.120218579,73,0.599724803,19,164
162,163,1,2.444444444,58.6,5.04,165,19,4,3.120218579,73,0.599724803,19,164
162,164,1,2.333333333,51.6,5.04,146,18,3,3.120218579,73,0.599724803,19,164
162,165,0,2.333333333,88.8,5.11,145,21,4,3.120218579,73,0.599724803,19,164
162,166,1,2.555555556,47.4,5.03,115,18,4,3.120218579,73,0.599724803,19,164
162,167,1,1.888888889,43.1,5.03,125,18,4,3.120218579,73,0.599724803,19,164
162,168,1,3.555555556,72.5,5.03,135,18,3,3.120218579,73,0.599724803,19,164
